hour_of_day,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,anomaly
21,399.31230888256886,4,3,10.0,1,29,2,1,1
18,540.3978761477151,1,1,192.0,4,58,0,0,1
20,264.4016016367125,1,4,192.168,5,58,0,0,1
13,51.58610862885956,1,2,172.0,4,58,0,0,1
1,694.2219494755395,2,4,192.0,2,35,2,1,1
17,544.1319508082827,3,0,192.168,1,27,2,1,0
13,557.3929642362065,4,0,192.168,6,104,1,2,1
19,858.3937194662642,4,3,192.0,8,94,1,2,1
8,575.6900550238788,1,2,192.168,4,66,0,0,1
3,211.20815480364217,3,1,10.0,2,24,2,1,0
23,564.2858104436236,2,3,10.0,6,132,1,2,1
8,548.0310656894075,1,2,192.168,5,57,0,0,1
8,676.0969506189787,2,0,172.16,7,105,1,2,1
6,20.26419472958889,4,4,192.168,2,30,2,1,1
5,335.82511390885406,1,3,192.0,3,54,0,0,1
6,538.077763421502,1,0,192.168,2,30,2,1,1
20,363.6561639845619,1,0,192.168,4,79,0,0,1
12,291.9247000889821,2,3,172.0,6,152,1,2,1
4,788.8336118193253,1,0,192.0,3,61,0,0,1
4,449.8139196225324,1,1,192.168,3,51,0,0,1
22,526.2819605334446,1,2,10.0,2,27,2,1,1
19,820.7368945899123,2,1,172.16,8,143,1,2,2
18,784.8942984778475,4,2,172.0,5,45,0,0,1
21,563.4383354730722,3,2,172.16,2,39,2,1,0
14,325.05475257304386,4,1,172.16,6,141,1,2,1
19,502.8772151784577,4,3,192.168,3,70,0,0,1
5,462.2064119890998,1,1,172.16,4,70,0,0,1
23,782.2394522068682,4,1,10.0,7,100,1,2,1
23,506.2149201976464,4,3,192.168,6,81,1,2,1
19,45.6931408926273,1,1,192.168,1,38,2,1,1
16,585.0745925078227,2,0,172.0,6,88,1,2,1
13,380.0544869801385,1,3,10.0,4,70,0,0,1
11,0.01,2,4,172.0,6,86,1,2,1
1,526.9963924146073,2,1,172.0,6,134,1,2,2
22,657.322480079905,2,2,192.0,8,112,1,2,1
2,569.0248652861816,2,3,192.0,8,116,1,2,2
6,739.4798146555971,1,4,172.16,3,78,0,0,1
22,828.2354857173632,1,3,172.0,4,77,0,0,1
12,572.2248900860604,1,0,172.16,3,63,0,0,1
17,425.07423358301264,4,0,192.0,6,135,1,2,1
18,679.9649139250425,2,2,172.16,2,35,2,1,1
1,0.6349354592638292,4,3,172.0,1,23,2,1,1
14,408.0882241999641,2,4,172.0,7,135,1,2,1
18,539.2306650814505,4,0,192.168,4,69,0,0,1
0,424.54856543439513,2,0,10.0,7,86,1,2,2
13,366.8136531383673,1,4,172.16,2,31,2,1,1
4,408.4438526380083,2,0,192.0,7,143,1,2,2
12,531.1767306020047,4,0,10.0,8,120,1,2,1
17,532.3434141502373,4,4,172.16,3,58,0,0,1
9,676.6719816211169,1,2,172.0,2,21,2,1,1
17,580.5501422927817,2,3,192.168,6,129,1,2,1
9,818.4841783339825,1,1,192.0,4,76,0,0,1
7,541.8075411043903,4,2,172.16,6,105,1,2,1
0,893.6424415500223,2,3,172.16,8,96,1,2,2
2,685.9441715772957,4,2,10.0,4,52,0,0,1
6,162.92678603960263,2,1,172.0,8,107,1,2,2
7,79.07317050619412,1,3,172.16,1,32,2,1,1
17,361.2055303634297,4,3,192.0,1,28,2,1,1
6,519.8011926006948,4,2,192.168,6,84,1,2,1
21,277.47558806675715,4,3,192.168,3,66,0,0,1
19,804.6807996570471,2,2,192.168,6,142,1,2,2
8,876.2241706943541,2,0,192.168,2,37,2,1,1
2,660.8970329406994,2,0,10.0,8,107,1,2,2
2,774.2573543497747,4,1,192.0,1,34,2,1,1
14,832.293785134566,1,3,192.0,3,59,0,0,1
8,0.01,4,1,192.0,5,63,0,0,1
11,39.058888318944696,4,0,10.0,4,45,0,0,1
18,521.3694836968061,2,2,10.0,2,36,2,1,1
11,437.94271628871934,4,0,172.0,8,144,1,2,1
12,757.1838962316742,2,0,172.16,8,87,1,2,2
4,415.0846888679545,4,2,192.168,3,57,0,0,1
3,120.51382484466188,3,0,192.0,2,34,2,1,0
6,441.5728702094594,4,1,172.16,5,61,0,0,1
14,951.9310272122405,2,0,172.0,6,112,1,2,2
20,325.51753432247034,4,1,172.0,1,27,2,1,1
14,189.4787071803347,4,0,172.0,4,79,0,0,1
7,826.3764899804676,3,0,192.0,1,23,2,1,0
7,739.6945114876819,1,1,192.168,2,23,2,1,1
2,1026.2506304323888,3,4,172.16,1,21,2,1,0
11,589.0109181426367,4,0,192.168,3,45,0,0,1
5,0.01,1,4,172.16,1,28,2,1,1
16,190.4722195658908,1,1,192.168,3,74,0,0,1
15,651.3466556428393,2,3,172.16,8,122,1,2,1
16,310.1304135059024,1,1,172.16,3,61,0,0,1
5,498.09183181685023,1,1,192.168,5,55,0,0,1
0,507.8955969440764,1,4,192.0,3,55,0,0,1
0,412.8878782539179,4,1,192.168,1,35,2,1,1
22,286.11308595010934,4,2,172.16,7,134,1,2,1
23,541.6452393083966,3,4,10.0,2,34,2,1,0
1,178.36226262605686,2,0,172.16,2,22,2,1,1
0,844.6475456808066,4,2,10.0,2,29,2,1,1
12,515.0127588658121,2,3,192.168,8,149,1,2,1
17,542.9972506816233,4,3,172.16,5,69,0,0,1
4,592.1070195007529,2,0,172.0,1,35,2,1,1
10,673.5967596002749,1,1,192.168,1,27,2,1,1
13,699.4232531601103,4,0,192.0,4,66,0,0,1
6,680.6175924955867,1,4,172.0,1,36,2,1,1
14,686.8644323670048,0,1,10.0,2,22,2,1,0
20,310.1115520676695,1,3,172.0,2,24,2,1,1
14,26.328099028581903,2,3,10.0,2,39,2,1,1
20,452.414406870433,1,4,172.0,2,31,2,1,1
15,364.8003477075554,1,4,172.16,5,76,0,0,1
5,639.5799794611173,4,1,172.16,1,22,2,1,1
7,340.53133731559694,2,1,10.0,8,145,1,2,1
7,235.79230532223977,3,2,192.168,1,37,2,1,0
12,41.89161737296598,2,4,10.0,2,32,2,1,1
1,427.2595281974816,3,0,192.0,2,28,2,1,0
18,700.6410910057439,4,4,172.0,5,48,0,0,1
9,738.5169762711362,1,0,172.0,4,52,0,0,1
8,490.3764448164068,1,0,10.0,4,72,0,0,1
5,312.7756784911669,4,0,192.0,8,153,1,2,1
18,516.6644383811972,2,2,172.0,7,115,1,2,1
23,317.5592437653263,4,2,10.0,3,57,0,0,1
2,529.9681861593622,1,1,172.16,2,33,2,1,1
17,156.77699817864078,1,3,172.16,5,45,0,0,1
19,479.6338644996904,4,3,10.0,4,70,0,0,1
1,165.79025149538074,2,1,172.0,7,81,1,2,2
13,678.4411291633122,4,0,172.0,6,89,1,2,1
23,311.80254089478467,1,0,192.168,3,75,0,0,1
7,683.7049208663774,2,0,192.168,1,27,2,1,1
3,578.0031971154787,4,1,192.0,7,157,1,2,1
22,215.5233392386217,0,3,192.168,1,32,2,1,0
1,339.27059169714664,2,2,192.168,8,153,1,2,2
11,484.10882218236185,1,2,192.168,3,65,0,0,1
1,768.3393388137445,1,2,192.168,5,61,0,0,1
3,394.8480584069315,1,2,172.0,3,77,0,0,1
10,755.4229662152554,1,2,192.168,4,67,0,0,1
22,749.1578883762689,3,0,10.0,2,31,2,1,0
4,745.7429923324772,1,4,10.0,2,37,2,1,1
6,595.0875657430893,2,3,192.168,8,134,1,2,2
11,234.38675553587444,1,3,172.0,5,53,0,0,1
5,479.0626035179312,2,3,192.168,6,109,1,2,2
3,176.3716065123637,2,2,10.0,2,30,2,1,1
20,501.9389555937056,4,3,192.0,5,67,0,0,1
3,16.537611924279872,0,2,10.0,2,35,2,1,0
12,105.29899047683784,1,0,172.16,4,60,0,0,1
2,282.62351766490264,4,0,10.0,1,24,2,1,1
0,854.3031186148314,4,4,172.0,1,31,2,1,1
10,260.12426328607853,1,3,172.16,3,72,0,0,1
10,408.536818392172,1,4,192.0,5,74,0,0,1
18,168.3647183205021,2,0,192.168,6,83,1,2,1
14,526.2631596378415,4,1,192.0,3,73,0,0,1
6,405.6883174907104,2,3,192.168,6,117,1,2,2
14,232.2407486931184,2,3,10.0,6,108,1,2,1
13,373.577117829054,1,1,192.168,4,48,0,0,1
20,732.0380067902681,1,3,10.0,4,46,0,0,1
19,622.891921749332,2,2,192.168,7,150,1,2,1
19,676.4646289042416,4,1,172.16,7,88,1,2,1
13,71.8697632977711,1,4,192.168,5,44,0,0,1
17,342.46523170315373,2,1,192.168,7,144,1,2,1
23,166.17568634385623,1,3,172.16,4,52,0,0,1
9,0.01,1,1,10.0,4,70,0,0,1
23,331.3468059597151,2,2,192.168,7,100,1,2,1
11,381.7666059755124,4,3,192.0,4,64,0,0,1
7,491.423731324404,2,4,172.0,6,114,1,2,1
13,655.2592701075287,2,0,172.0,8,117,1,2,1
21,419.97330749273954,4,1,10.0,1,39,2,1,1
11,871.4164920732242,1,1,10.0,2,23,2,1,1
0,0.01,2,4,172.0,7,133,1,2,2
9,650.7868976086822,4,1,172.0,5,48,0,0,1
19,339.77577484381465,2,0,172.16,2,33,2,1,1
6,193.5869436478056,2,3,192.0,2,36,2,1,1
7,322.9713238184425,4,3,192.168,2,36,2,1,1
8,217.63366988235697,2,0,172.16,6,119,1,2,1
5,622.841349858179,2,2,192.168,7,114,1,2,2
8,357.2277471352867,4,1,192.168,4,61,0,0,1
23,444.1197571288218,2,3,192.168,8,115,1,2,1
7,569.1375535209858,4,0,192.168,5,42,0,0,1
19,0.01,2,3,192.168,1,28,2,1,1
17,295.16224457727577,4,4,192.168,5,59,0,0,1
7,628.0797147211483,4,4,172.16,8,121,1,2,1
14,865.3713847124634,2,4,172.0,7,118,1,2,2
23,615.818657739621,4,3,10.0,1,32,2,1,1
1,663.5983577621748,2,0,10.0,1,35,2,1,1
8,455.2682779550735,2,3,192.168,8,82,1,2,1
16,603.7911754055094,2,1,172.16,6,91,1,2,1
1,941.7635774574826,2,4,172.16,1,38,2,1,2
14,346.2715805295221,1,2,172.16,3,59,0,0,1
19,220.34340747408132,1,0,10.0,4,67,0,0,1
10,347.30883937653,4,4,192.168,1,34,2,1,1
18,1054.0065837163274,1,3,172.16,1,31,2,1,1
3,44.78552520611868,2,3,172.16,6,112,1,2,2
16,993.0582652786892,2,3,192.0,1,39,2,1,1
11,81.24007605187853,4,4,10.0,1,39,2,1,1
5,441.02208627594825,1,4,10.0,4,65,0,0,1
23,627.0176728756968,2,3,192.168,2,34,2,1,1
18,700.7153090222898,4,2,172.16,2,22,2,1,1
13,760.3052990154157,1,2,172.16,5,59,0,0,1
5,635.7447142950004,0,3,172.16,1,38,2,1,0
8,403.8700565150109,1,3,172.0,5,78,0,0,1
16,674.0157285672165,0,2,172.0,2,20,2,1,0
1,218.9046187754002,2,2,172.16,2,32,2,1,1
2,573.7143357780349,1,0,192.168,3,63,0,0,1
9,1012.4276369993388,0,1,192.168,2,30,2,1,0
1,379.6184405873744,1,4,192.0,4,68,0,0,1
9,335.7454809461,4,1,172.16,4,69,0,0,1
9,427.308425954479,3,3,172.0,1,26,2,1,0
16,230.414672902526,4,1,10.0,7,122,1,2,1
4,251.8077286832325,1,3,192.0,1,32,2,1,1
23,810.0768683255109,1,2,172.16,5,61,0,0,1
16,816.5846391783177,4,3,172.16,8,123,1,2,1
13,0.01,4,0,10.0,2,25,2,1,1
7,619.9752368741805,2,2,192.168,8,130,1,2,1
7,508.16625898502673,1,3,172.0,3,40,0,0,1
23,251.1440136190984,2,0,192.168,7,159,1,2,1
7,281.5667133873212,2,3,172.16,2,39,2,1,1
12,915.7202663345214,2,0,172.0,2,29,2,1,1
23,449.7326459709106,2,2,192.168,8,151,1,2,1
20,668.157878964058,4,0,172.16,7,144,1,2,1
20,870.5950816811014,2,2,192.168,8,106,1,2,2
10,733.4950160891252,1,4,10.0,5,45,0,0,1
16,727.7567298207505,1,0,172.0,1,25,2,1,1
23,679.4315144665968,1,0,10.0,4,64,0,0,1
4,680.3341298738546,4,2,172.0,6,156,1,2,1
4,328.4937342061726,1,4,192.0,2,21,2,1,1
23,981.327497525041,4,1,192.0,4,68,0,0,1
10,426.3668884790141,2,4,192.168,6,95,1,2,1
6,436.3042773998003,1,0,172.0,5,41,0,0,1
6,530.3745327623811,4,1,10.0,8,102,1,2,1
11,38.04987950061178,4,1,172.16,6,154,1,2,1
13,775.8521567686901,3,3,172.0,1,39,2,1,0
19,721.3765628857875,2,2,10.0,8,144,1,2,2
2,0.01,2,2,172.0,7,103,1,2,2
3,567.2639761002171,4,4,172.0,6,90,1,2,1
6,0.01,1,2,172.16,4,67,0,0,1
13,772.7880511808273,0,2,172.16,2,29,2,1,0
9,730.2914068295754,2,1,10.0,6,128,1,2,2
18,437.0606076798224,1,1,192.168,5,70,0,0,1
11,0.01,1,0,192.0,4,45,0,0,1
2,219.05059942566183,4,1,10.0,3,43,0,0,1
15,855.825126881228,3,2,172.16,1,30,2,1,0
18,304.8696821235932,2,0,172.0,6,80,1,2,1
9,915.9572987570174,4,1,172.16,5,45,0,0,1
7,420.0784448632002,1,1,192.168,4,69,0,0,1
16,583.5584073960629,1,0,192.168,3,65,0,0,1
0,1040.6249573052933,1,2,172.0,4,44,0,0,1
20,324.5404805901444,1,2,192.168,2,22,2,1,1
16,315.940411489249,4,4,172.0,2,39,2,1,1
10,372.0848440401105,3,1,192.0,1,22,2,1,0
3,738.7401710982198,1,1,10.0,5,50,0,0,1
18,499.3264238277815,1,1,192.0,3,41,0,0,1
4,678.2865534429355,2,2,192.0,6,120,1,2,2
17,504.3667901273524,1,4,10.0,4,53,0,0,1
22,814.2239939720484,1,0,172.16,2,36,2,1,1
10,644.91034531546,4,3,192.0,1,36,2,1,1
9,239.7232722251252,1,0,10.0,5,43,0,0,1
14,504.4844065386378,1,0,172.16,5,57,0,0,1
2,373.4881260796016,4,4,172.0,2,20,2,1,1
11,171.47374967300988,4,2,172.16,1,34,2,1,1
17,627.0237067148012,0,4,172.0,1,33,2,1,0
21,602.8726297283954,2,2,192.168,6,84,1,2,1
0,461.378844228018,1,0,172.0,5,68,0,0,1
19,569.1418403752281,2,2,192.0,7,111,1,2,1
23,762.8732723061457,3,0,172.0,2,31,2,1,0
1,753.9516018495112,2,2,172.16,8,118,1,2,2
7,505.9987709420725,2,0,192.0,6,95,1,2,1
19,270.6020173075371,2,2,172.0,2,29,2,1,1
8,501.3698084211567,1,3,192.0,2,20,2,1,1
1,434.4081346301336,1,2,192.0,3,46,0,0,1
19,242.00571791604472,1,1,192.168,3,46,0,0,1
18,355.595703430029,2,0,10.0,6,99,1,2,1
11,572.1673487439439,1,4,172.0,2,20,2,1,1
19,412.52646671440783,2,4,192.168,6,110,1,2,1
11,429.5536790250133,1,4,172.16,1,24,2,1,1
13,224.50403172165463,1,3,10.0,3,75,0,0,1
4,223.9043723614892,1,3,10.0,2,22,2,1,1
15,351.1107955396628,1,4,172.0,1,31,2,1,1
13,352.87453274935706,4,1,172.16,5,48,0,0,1
12,616.7122537661871,4,4,192.168,8,113,1,2,1
3,497.3617320577239,1,3,172.0,5,40,0,0,1
3,362.6030881167805,2,3,192.0,7,113,1,2,2
4,441.4896198559364,2,0,172.0,8,128,1,2,2
11,915.136567983208,4,4,172.0,1,28,2,1,1
8,497.7807441894821,4,1,172.0,3,67,0,0,1
11,44.127668791687086,3,1,192.0,2,28,2,1,0
10,121.56361211252334,4,1,192.0,1,31,2,1,1
9,400.27801393613424,1,3,192.0,1,34,2,1,1
19,343.74796522482893,4,1,192.0,7,81,1,2,1
16,616.9217016976598,1,4,192.0,2,36,2,1,1
21,212.16612194466344,1,4,192.0,4,77,0,0,1
6,221.35013470306117,1,0,192.0,5,46,0,0,1
8,829.3791914853145,4,3,172.0,5,62,0,0,1
16,330.313155407119,4,3,172.0,2,21,2,1,1
13,557.2263392895387,1,3,172.16,3,57,0,0,1
15,429.37000212232107,1,4,192.0,2,30,2,1,1
18,864.9663395985544,1,2,172.0,2,37,2,1,1
16,1316.2578882323182,4,1,192.0,3,51,0,0,1
16,329.0487759317552,0,3,192.168,2,27,2,1,0
4,982.440385923227,3,0,10.0,2,35,2,1,0
17,550.0843820500322,4,4,192.168,6,90,1,2,1
11,385.8485569971634,1,2,192.168,3,75,0,0,1
23,944.010951723031,1,1,172.0,1,20,2,1,1
20,409.177338713147,2,3,172.0,6,144,1,2,1
20,229.0724364047676,4,3,10.0,2,22,2,1,1
10,980.1685766478632,4,4,172.16,4,71,0,0,1
7,746.5430242093513,4,2,192.168,5,60,0,0,1
20,637.4709546453515,2,2,172.16,6,96,1,2,1
14,781.9070233229629,4,2,192.168,2,22,2,1,1
17,449.3326444424878,4,2,172.16,1,29,2,1,1
15,402.4225589105952,3,2,172.16,2,33,2,1,0
16,463.665627907614,1,0,192.0,5,79,0,0,1
11,723.3369843491498,4,1,10.0,3,71,0,0,1
23,312.3782589903427,1,2,172.0,4,47,0,0,1
14,634.3602538717274,2,2,172.0,7,114,1,2,1
14,891.552503714813,1,3,192.168,2,30,2,1,1
5,313.0550698566333,1,0,192.0,3,62,0,0,1
1,692.5939559402823,2,0,10.0,8,151,1,2,2
12,176.18977426828832,1,4,172.0,1,27,2,1,1
21,254.35151601509932,4,4,192.168,2,23,2,1,1
18,316.04468972108555,4,3,10.0,3,63,0,0,1
1,350.2570978472901,4,0,172.0,8,86,1,2,1
11,721.021599821489,2,2,192.0,7,95,1,2,2
17,546.4094696932422,2,4,172.16,1,25,2,1,1
7,27.53686429705345,4,3,192.168,2,23,2,1,1
12,628.454385384779,4,2,172.16,1,39,2,1,1
1,631.0141481287446,1,2,172.0,5,62,0,0,1
14,439.73772842679,1,1,10.0,4,59,0,0,1
1,522.7940698159364,4,1,10.0,5,67,0,0,1
13,638.82201578481,1,0,192.168,1,31,2,1,1
16,520.7565103630283,1,3,172.0,5,75,0,0,1
6,505.3457759561466,4,3,172.16,5,58,0,0,1
17,809.9721930357795,4,3,172.0,5,60,0,0,1
20,586.5265491006992,3,0,192.0,1,33,2,1,0
22,380.8511613464216,2,1,172.16,7,141,1,2,1
1,761.7363617114195,4,1,172.16,2,20,2,1,1
7,600.3223587472572,2,4,172.16,7,135,1,2,1
2,86.32721762183081,1,0,10.0,5,63,0,0,1
21,543.0918568179133,4,4,172.0,3,65,0,0,1
5,579.0562415025926,2,3,172.16,1,35,2,1,1
8,927.5438689043134,4,2,192.168,1,34,2,1,1
18,373.8683498461095,4,3,192.168,2,38,2,1,1
23,0.01,1,3,192.0,3,60,0,0,1
14,376.56493898737705,2,2,172.0,8,81,1,2,1
18,243.74370406680328,0,2,192.0,2,29,2,1,0
22,554.772959564663,4,1,192.168,6,118,1,2,1
1,133.74667032799488,4,3,10.0,3,73,0,0,1
1,962.601026683509,1,2,172.0,4,77,0,0,1
21,540.838950959435,1,0,172.16,4,43,0,0,1
23,726.9472908821966,4,1,192.0,3,46,0,0,1
13,441.9102557799563,2,3,172.0,7,132,1,2,1
16,554.9934949943231,1,4,172.0,2,24,2,1,1
23,685.7200018801615,3,1,192.0,2,22,2,1,0
12,800.3757722862765,4,3,192.168,7,87,1,2,1
20,375.8877447583769,1,1,192.168,4,56,0,0,1
22,344.05910005426966,2,2,192.168,8,138,1,2,1
16,298.33804715524747,1,3,172.0,5,78,0,0,1
15,257.2413454949631,2,0,172.0,7,137,1,2,1
10,194.2319187059396,1,2,192.168,2,35,2,1,1
8,257.69899117319824,1,2,192.168,4,68,0,0,1
16,785.2193970954387,2,2,192.0,7,156,1,2,2
21,320.98479324090954,4,1,172.16,5,55,0,0,1
13,562.8240319103567,2,4,10.0,8,129,1,2,1
4,626.4508130843701,3,0,192.0,1,24,2,1,0
17,327.5940615101209,1,2,10.0,1,25,2,1,1
4,398.4145866936717,1,1,192.0,2,24,2,1,1
3,1141.2688104030904,2,2,172.16,7,119,1,2,2
9,617.2996894414547,1,1,192.0,5,57,0,0,1
19,319.52924576747546,2,2,192.168,6,138,1,2,1
7,263.9072207491868,4,0,10.0,4,73,0,0,1
4,366.02384404025145,1,3,10.0,4,58,0,0,1
21,586.8937506860248,4,1,192.0,4,67,0,0,1
9,0.01,1,2,192.168,5,62,0,0,1
8,606.2090467221427,2,3,172.0,1,22,2,1,1
12,631.3868155675597,3,3,172.0,1,22,2,1,0
9,98.41382546399548,1,1,10.0,2,35,2,1,1
5,76.77225010875657,4,3,192.168,3,77,0,0,1
12,523.9106825095956,1,0,192.0,5,74,0,0,1
12,578.2083838866105,1,1,10.0,4,55,0,0,1
9,250.50281743604597,3,0,10.0,2,23,2,1,0
19,968.0099244952524,2,4,192.168,2,24,2,1,1
20,460.9125148574096,1,3,10.0,4,77,0,0,1
9,184.46430719568565,4,0,10.0,8,141,1,2,1
4,834.2547937478203,1,2,10.0,3,72,0,0,1
17,456.60527168254384,2,0,192.0,6,128,1,2,1
18,466.3996230307702,2,0,172.16,7,152,1,2,1
12,298.220682439385,2,2,172.0,8,122,1,2,1
17,654.537769460994,1,4,172.0,2,36,2,1,1
5,663.9128674295988,2,4,10.0,6,110,1,2,2
1,244.5182608498383,1,0,192.0,4,67,0,0,1
10,683.8251715240326,1,1,192.0,1,25,2,1,1
9,427.5522685801104,1,1,10.0,3,57,0,0,1
18,593.9077053235018,4,0,172.0,5,50,0,0,1
11,573.8151896430652,1,0,10.0,1,26,2,1,1
8,650.0008657698295,1,1,192.0,4,56,0,0,1
16,594.881574253151,1,2,172.16,5,51,0,0,1
15,736.92246344343,1,4,10.0,2,27,2,1,1
19,513.6320518023847,0,0,10.0,1,22,2,1,0
10,809.5474382103898,1,1,10.0,1,21,2,1,1
3,0.01,1,0,172.16,2,34,2,1,1
16,247.33618743305,3,1,172.16,1,25,2,1,0
0,956.66271319737,1,1,172.0,5,77,0,0,1
13,603.4890571482576,1,4,192.168,3,70,0,0,1
10,348.0417623459664,1,0,10.0,4,40,0,0,1
3,480.49588772046377,2,1,172.0,8,134,1,2,2
7,782.5978971498985,1,0,192.0,5,76,0,0,1
6,726.005242067549,0,1,192.0,1,24,2,1,0
23,712.9179359353482,4,3,172.16,2,20,2,1,1
15,465.3849396177985,1,0,192.0,2,25,2,1,1
12,1010.2382689455004,1,1,172.0,4,61,0,0,1
1,565.626358374907,1,3,192.0,3,60,0,0,1
15,544.548931572773,2,4,192.168,7,106,1,2,1
8,780.6792850017239,4,0,10.0,6,112,1,2,1
14,332.5799071420668,2,3,172.16,6,123,1,2,1
21,552.8132726738505,4,1,172.0,8,107,1,2,1
4,383.4109778600874,2,0,172.0,8,97,1,2,2
3,272.8484645480756,1,0,172.0,5,46,0,0,1
6,105.18951465633631,2,3,172.16,8,121,1,2,2
17,315.5597335086477,1,2,172.0,4,58,0,0,1
15,760.5384752626592,3,0,10.0,2,30,2,1,0
6,491.4724686665781,1,0,172.16,5,55,0,0,1
12,8.63156982650986,4,2,172.16,2,36,2,1,1
8,394.61814043291776,4,1,192.168,8,85,1,2,1
10,385.59059172039537,2,4,172.16,8,137,1,2,1
13,271.6035327050636,1,3,172.16,1,34,2,1,1
14,164.13321123231748,4,0,172.0,6,136,1,2,1
17,250.409212834307,4,3,192.168,3,42,0,0,1
17,740.7392301512814,1,4,10.0,2,20,2,1,1
3,512.2208191614847,4,2,10.0,7,115,1,2,1
14,650.7716269754524,2,1,192.168,8,149,1,2,1
5,0.01,4,4,172.0,6,126,1,2,1
8,523.4360044532299,4,4,172.0,4,76,0,0,1
20,214.47038377498848,1,2,192.0,4,61,0,0,1
9,68.00430687327662,2,1,192.168,6,101,1,2,1
19,823.8912363253871,1,4,172.0,5,42,0,0,1
15,677.8589304165461,2,0,172.0,1,38,2,1,1
19,523.354764206102,2,2,172.0,2,28,2,1,1
11,625.4452918756512,1,3,10.0,4,79,0,0,1
15,380.9935434219682,2,0,172.0,6,118,1,2,1
7,299.24772054806226,0,3,172.0,1,33,2,1,0
7,646.9734109406758,2,4,192.0,6,119,1,2,1
20,665.6885818961849,4,4,10.0,8,131,1,2,1
18,337.9501583932026,1,0,10.0,4,52,0,0,1
18,849.397526933499,4,4,192.168,6,131,1,2,1
2,76.31849881035379,2,3,192.0,6,130,1,2,2
23,641.0049905632744,1,4,192.168,1,36,2,1,1
19,986.627881767628,2,2,192.168,2,21,2,1,1
12,530.6588686962541,2,0,10.0,6,140,1,2,1
2,811.9817000764278,3,0,192.0,2,32,2,1,0
2,71.3252591785319,1,4,172.0,1,36,2,1,1
13,627.5939952493003,2,3,192.0,6,80,1,2,1
0,1071.323022485102,4,0,172.16,4,79,0,0,1
17,718.0944423377271,1,3,172.16,4,60,0,0,1
15,359.2418036781144,4,4,172.0,4,68,0,0,1
8,505.4039379840648,4,3,172.0,1,21,2,1,1
2,719.610460560177,1,1,172.16,3,48,0,0,1
13,396.1486509823832,0,4,172.16,1,37,2,1,0
13,817.351488376001,4,2,172.16,8,131,1,2,1
2,685.2291043882763,4,0,172.16,2,27,2,1,1
13,644.6973229206922,1,0,10.0,3,44,0,0,1
3,0.01,1,1,172.16,5,44,0,0,1
5,831.9027185087234,2,2,10.0,8,106,1,2,2
8,507.2391494043071,3,3,172.16,2,23,2,1,0
1,743.385404227721,2,0,172.16,7,114,1,2,2
16,699.5841937738712,2,4,172.16,8,147,1,2,1
11,668.1741676932098,2,4,172.16,2,32,2,1,1
4,662.6518094057699,1,3,172.16,2,39,2,1,1
11,778.3465375172046,2,1,172.16,6,115,1,2,2
13,387.0018747409017,2,1,10.0,7,100,1,2,1
21,895.3297685282205,4,4,192.168,8,131,1,2,1
21,143.15712988431767,1,2,192.0,5,48,0,0,1
13,263.1969593850586,2,2,172.16,6,129,1,2,1
17,390.817505927835,4,0,172.0,7,157,1,2,1
1,616.4856792948328,1,0,172.0,4,74,0,0,1
22,344.1147195492241,2,4,172.16,7,134,1,2,1
13,458.7761275565055,4,3,192.0,3,45,0,0,1
13,15.075833149709467,2,4,192.0,8,141,1,2,1
16,971.9294848613324,2,3,192.168,7,80,1,2,2
10,856.2625057543735,0,1,172.0,1,33,2,1,0
12,272.2839325005642,4,0,172.0,8,110,1,2,1
6,722.4424574932117,4,2,172.0,1,34,2,1,1
23,514.5380459863366,2,3,192.0,7,97,1,2,1
1,336.3600737607347,0,4,192.0,2,21,2,1,0
14,497.92441644249607,1,2,172.16,3,54,0,0,1
22,202.16493915775493,4,2,172.16,3,77,0,0,1
9,483.64929850446913,2,3,10.0,7,99,1,2,1
0,729.3713182574475,2,4,172.16,2,21,2,1,2
13,661.660286239369,2,1,192.0,8,98,1,2,1
1,178.06073623553954,1,0,192.168,4,52,0,0,1
1,515.8293930098611,4,2,172.16,3,45,0,0,1
3,456.189484782476,1,0,172.16,5,65,0,0,1
15,936.209506613168,1,1,10.0,4,43,0,0,1
9,0.01,4,4,192.0,4,44,0,0,1
23,481.3017465800502,4,0,192.168,5,45,0,0,1
19,730.9456239487034,4,3,10.0,7,157,1,2,1
8,272.502926794527,1,4,192.168,4,42,0,0,1
9,408.75555160062686,1,3,192.0,3,64,0,0,1
17,399.95833747007566,2,2,172.0,7,112,1,2,1
7,498.06564738806,4,3,192.168,5,49,0,0,1
1,440.6126154611732,0,3,172.0,1,32,2,1,0
0,835.3817950817581,2,3,10.0,7,150,1,2,2
18,388.64958181051753,1,0,192.0,2,25,2,1,1
21,587.3885361262411,2,4,192.168,8,146,1,2,1
7,570.2199449857613,1,2,192.168,5,40,0,0,1
1,728.1841853153583,3,2,172.0,2,23,2,1,0
20,202.2812217703884,2,4,192.0,6,134,1,2,1
8,554.8617838590111,2,3,192.168,8,142,1,2,1
0,441.3537842876914,4,4,172.0,5,60,0,0,1
6,397.8049503505307,1,1,192.168,4,51,0,0,1
12,986.369033743664,4,1,10.0,4,77,0,0,1
4,612.8783304445913,1,3,172.16,3,77,0,0,1
21,472.8707828803739,1,3,172.0,1,38,2,1,1
3,0.01,2,3,192.168,6,114,1,2,2
